user_id,name,age,location,preferences,attended_events,social_connections,exploration_score
U3893,Paul Navarro,57,"Shanghai, China",['Sports'],"['E0020', 'E0038', 'E0038', 'E0053', 'E0053', 'E0075', 'E0075', 'E0102', 'E0102', 'E0109', 'E0148', 'E0148', 'E0187', 'E0187', 'E0187', 'E0187', 'E0195', 'E0224', 'E0224', 'E0250', 'E0250', 'E0250', 'E0250', 'E0250', 'E0260', 'E0302', 'E0302', 'E0303', 'E0328', 'E0328', 'E0394', 'E0401', 'E0401', 'E0401', 'E0401', 'E0408', 'E0408', 'E0448', 'E0448', 'E0500']","['U5192', 'U1244', 'U4404', 'U6644', 'U6926', 'U6201', 'U5250', 'U1772', 'U0109']",0.02
U3894,Jeanne Robinson,64,"Dubai, United Arab Emirates","['Literature', 'Workshops', 'Comedy']","['E0003', 'E0003', 'E0098', 'E0098', 'E0098', 'E0104', 'E0104', 'E0104', 'E0134', 'E0248', 'E0248', 'E0283', 'E0328', 'E0409', 'E0427', 'E0427', 'E0427', 'E0427', 'E0430', 'E0431', 'E0452', 'E0454', 'E0454']","['U4808', 'U0848', 'U3796', 'U4216', 'U0283', 'U2616', 'U1739', 'U2224', 'U6225', 'U4176', 'U5210', 'U2895', 'U4354']",0.55
U3895,Jessica Daniels,45,"Mexico City, Mexico","['Workshops', 'Music']","['E0016', 'E0042', 'E0042', 'E0054', 'E0054', 'E0054', 'E0122', 'E0149', 'E0149', 'E0229', 'E0256', 'E0256', 'E0256', 'E0256', 'E0256', 'E0264', 'E0319', 'E0319', 'E0354', 'E0415', 'E0478']","['U3428', 'U2043', 'U1665', 'U5989', 'U5622', 'U4443', 'U5518', 'U3491', 'U0315', 'U2661', 'U4802', 'U6649', 'U5397', 'U6570', 'U4909', 'U4841']",0.65
U3896,Michael Ramirez,63,"London, United Kingdom",['Theater'],"['E0036', 'E0036', 'E0036', 'E0040', 'E0060', 'E0060', 'E0063', 'E0063', 'E0080', 'E0136', 'E0243', 'E0244', 'E0282', 'E0282', 'E0309', 'E0327', 'E0327', 'E0382', 'E0382', 'E0406', 'E0406', 'E0406', 'E0406', 'E0479', 'E0479', 'E0479', 'E0479']","['U1616', 'U1129', 'U5901', 'U6769', 'U1266', 'U6020', 'U1116', 'U3573', 'U3354', 'U3137', 'U6855', 'U2335', 'U0622', 'U5451', 'U1833', 'U1359', 'U4165', 'U1714']",0.69
U3897,Steven Bennett,23,"Los Angeles, United States","['Film', 'Sports']","['E0004', 'E0012', 'E0022', 'E0024', 'E0024', 'E0024', 'E0024', 'E0024', 'E0024', 'E0024', 'E0024', 'E0055', 'E0106', 'E0136', 'E0136', 'E0145', 'E0145', 'E0148', 'E0148', 'E0169', 'E0169', 'E0179', 'E0181', 'E0190', 'E0192', 'E0200', 'E0200', 'E0207', 'E0207', 'E0207', 'E0227', 'E0227', 'E0312', 'E0312', 'E0312', 'E0377', 'E0384', 'E0384', 'E0404', 'E0426', 'E0495']","['U0641', 'U3544', 'U3731', 'U3159', 'U1197', 'U6055', 'U1368', 'U5722', 'U6327', 'U1550', 'U3542', 'U3452', 'U4918', 'U6267', 'U2346', 'U1273']",0.66
U3898,Jeremy Vincent,43,"Bangkok, Thailand",['Film'],"['E0026', 'E0026', 'E0069', 'E0069', 'E0069', 'E0073', 'E0073', 'E0103', 'E0114', 'E0147', 'E0147', 'E0147', 'E0147', 'E0184', 'E0184', 'E0185', 'E0185', 'E0207', 'E0207', 'E0207', 'E0212', 'E0216', 'E0268', 'E0268', 'E0268', 'E0274', 'E0274', 'E0321', 'E0365', 'E0418', 'E0423', 'E0428', 'E0438', 'E0463', 'E0465', 'E0465', 'E0465', 'E0465', 'E0471', 'E0471']","['U5906', 'U5548', 'U0869', 'U0336', 'U3051', 'U1555', 'U4814']",0.17
U3899,Todd Curtis,28,"Seoul, South Korea","['Sports', 'Workshops', 'Tech']","['E0032', 'E0064', 'E0105', 'E0105', 'E0105', 'E0182', 'E0182', 'E0194', 'E0196', 'E0215', 'E0220', 'E0226', 'E0264', 'E0264', 'E0295', 'E0296', 'E0296', 'E0307', 'E0308', 'E0326', 'E0326', 'E0335', 'E0335', 'E0335', 'E0335', 'E0345', 'E0345', 'E0382', 'E0382', 'E0416', 'E0416', 'E0416', 'E0437', 'E0437', 'E0454', 'E0454']","['U6238', 'U1389', 'U5530', 'U2162', 'U6596', 'U4836', 'U4942', 'U0043', 'U1512', 'U6479', 'U4774']",0.76
U3900,Michelle Lowe,33,"London, United Kingdom","['Workshops', 'Literature', 'Film']","['E0006', 'E0006', 'E0016', 'E0016', 'E0019', 'E0052', 'E0052', 'E0060', 'E0178', 'E0178', 'E0243', 'E0252', 'E0282', 'E0282', 'E0309', 'E0327', 'E0327', 'E0327', 'E0362', 'E0406', 'E0426', 'E0446']","['U4890', 'U1138', 'U3635', 'U2300', 'U1035', 'U6123', 'U5068', 'U1099', 'U5055', 'U6148', 'U2830', 'U1544', 'U6034', 'U0405', 'U2318']",0.09
U3901,Betty Mack,42,"Toronto, Canada","['Literature', 'Sports', 'Food']","['E0014', 'E0041', 'E0041', 'E0076', 'E0090', 'E0090', 'E0090', 'E0091', 'E0107', 'E0149', 'E0157', 'E0157', 'E0157', 'E0157', 'E0157', 'E0158', 'E0201', 'E0201', 'E0201', 'E0209', 'E0209', 'E0209', 'E0231', 'E0231', 'E0253', 'E0270', 'E0325', 'E0397', 'E0401', 'E0401', 'E0477', 'E0477', 'E0480', 'E0494', 'E0494', 'E0497', 'E0497', 'E0497']","['U3499', 'U4173', 'U3230', 'U6136', 'U5617']",0.24
U3902,Scott Vargas,34,"Seoul, South Korea","['Music', 'Sports']","['E0023', 'E0042', 'E0086', 'E0122', 'E0122', 'E0122', 'E0122', 'E0122', 'E0193', 'E0194', 'E0215', 'E0215', 'E0215', 'E0215', 'E0215', 'E0234', 'E0248', 'E0295', 'E0326', 'E0326', 'E0403', 'E0437', 'E0437', 'E0437', 'E0437', 'E0454']","['U6837', 'U6340', 'U6657', 'U1952', 'U4824', 'U0567', 'U2694', 'U6950', 'U0926', 'U0028', 'U0963', 'U5574', 'U2047']",0.97
U3903,Donna Gonzalez DVM,59,"Singapore, Singapore","['Sports', 'Comedy', 'Theater']","['E0045', 'E0070', 'E0070', 'E0070', 'E0078', 'E0088', 'E0088', 'E0088', 'E0088', 'E0088', 'E0088', 'E0088', 'E0088', 'E0105', 'E0105', 'E0136', 'E0142', 'E0153', 'E0153', 'E0159', 'E0159', 'E0165', 'E0165', 'E0193', 'E0204', 'E0334', 'E0337', 'E0337', 'E0337', 'E0337', 'E0343', 'E0365', 'E0442', 'E0442', 'E0442', 'E0442', 'E0442', 'E0459']","['U0045', 'U4042', 'U1332', 'U3159', 'U1480', 'U4403', 'U4009', 'U5984', 'U5791', 'U2636', 'U2548', 'U3934', 'U6929', 'U3881', 'U1396', 'U5592']",0.62
U3904,Clifford Johnson,23,"Singapore, Singapore",['Food'],"['E0010', 'E0010', 'E0010', 'E0060', 'E0067', 'E0088', 'E0116', 'E0119', 'E0119', 'E0147', 'E0165', 'E0165', 'E0165', 'E0165', 'E0165', 'E0165', 'E0165', 'E0217', 'E0226', 'E0246', 'E0263', 'E0263', 'E0267', 'E0352', 'E0352', 'E0352', 'E0422', 'E0422', 'E0462', 'E0462']","['U4633', 'U3279', 'U1310', 'U3996', 'U1371', 'U6409', 'U1781', 'U4990', 'U5084', 'U5345', 'U1603', 'U4467', 'U6316']",0.34
U3905,Shaun Peters,61,"Berlin, Germany",['Film'],"['E0069', 'E0109', 'E0109', 'E0145', 'E0145', 'E0156', 'E0182', 'E0182', 'E0182', 'E0182', 'E0182', 'E0182', 'E0192', 'E0198', 'E0198', 'E0202', 'E0221', 'E0221', 'E0240', 'E0240', 'E0273', 'E0373', 'E0373', 'E0440', 'E0440', 'E0440', 'E0455']","['U5125', 'U4054', 'U5777', 'U1668', 'U4373', 'U4150', 'U2232', 'U0436', 'U6497', 'U1864', 'U1346', 'U1435', 'U6258', 'U5024', 'U1714', 'U3587', 'U4340', 'U2339']",0.26
U3906,Jennifer Collins,50,"Cape Town, South Africa",['Comedy'],"['E0014', 'E0050', 'E0092', 'E0092', 'E0092', 'E0092', 'E0138', 'E0258', 'E0296', 'E0314', 'E0361', 'E0366', 'E0424', 'E0440', 'E0467', 'E0467', 'E0480', 'E0485']","['U1076', 'U6201', 'U2750', 'U6289', 'U2767', 'U3709', 'U6380', 'U5477', 'U2892', 'U1430']",0.34
U3907,Amy Wilson,22,"Mumbai, India","['Tech', 'Sports']","['E0024', 'E0032', 'E0054', 'E0054', 'E0054', 'E0098', 'E0098', 'E0098', 'E0098', 'E0098', 'E0113', 'E0137', 'E0297', 'E0308', 'E0308', 'E0308', 'E0308', 'E0308', 'E0378', 'E0386', 'E0436', 'E0455', 'E0455', 'E0461', 'E0464', 'E0464']","['U6479', 'U6081', 'U3730', 'U5716', 'U5463', 'U2234', 'U5598', 'U5488', 'U3819', 'U3108', 'U0488', 'U5287']",0.69
U3908,Taylor Smith,57,"Shanghai, China",['Workshops'],"['E0016', 'E0016', 'E0016', 'E0052', 'E0053', 'E0122', 'E0122', 'E0195', 'E0195', 'E0199', 'E0199', 'E0199', 'E0302', 'E0394', 'E0394', 'E0394', 'E0441', 'E0441']","['U3703', 'U3213', 'U4961', 'U1381', 'U0758']",0.08
U3909,James Elliott,33,"Dubai, United Arab Emirates","['Workshops', 'Literature', 'Comedy']","['E0003', 'E0070', 'E0070', 'E0070', 'E0070', 'E0070', 'E0070', 'E0070', 'E0093', 'E0150', 'E0150', 'E0150', 'E0150', 'E0175', 'E0175', 'E0175', 'E0175', 'E0190', 'E0190', 'E0190', 'E0193', 'E0193', 'E0237', 'E0239', 'E0248', 'E0248', 'E0248', 'E0283', 'E0328', 'E0369', 'E0369', 'E0477', 'E0490', 'E0490']","['U5992', 'U1959', 'U4767', 'U2321', 'U6452', 'U4691']",0.47
U3910,Michael Brooks,52,"Bangkok, Thailand","['Sports', 'Comedy', 'Literature']","['E0061', 'E0105', 'E0151', 'E0168', 'E0168', 'E0185', 'E0185', 'E0185', 'E0212', 'E0274', 'E0274', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0278', 'E0296', 'E0296', 'E0326', 'E0328', 'E0328', 'E0339', 'E0339', 'E0365', 'E0365', 'E0371', 'E0371', 'E0423', 'E0463', 'E0463', 'E0494']","['U0015', 'U0405', 'U0870', 'U1464', 'U1068', 'U0077', 'U5101', 'U1884', 'U4919', 'U3203', 'U2110', 'U3443', 'U6586', 'U1202', 'U2173', 'U3868', 'U4330']",0.55
U3911,Lisa Ewing,42,"Bangkok, Thailand","['Literature', 'Food']","['E0006', 'E0006', 'E0008', 'E0035', 'E0035', 'E0069', 'E0069', 'E0081', 'E0081', 'E0081', 'E0086', 'E0086', 'E0086', 'E0154', 'E0185', 'E0185', 'E0212', 'E0261', 'E0274', 'E0274', 'E0274', 'E0276', 'E0278', 'E0278', 'E0278', 'E0278', 'E0360', 'E0360', 'E0418', 'E0418', 'E0418', 'E0423', 'E0438', 'E0438', 'E0447', 'E0463', 'E0463', 'E0465', 'E0465', 'E0465', 'E0490', 'E0490']","['U2852', 'U6477', 'U6770', 'U1281', 'U1074', 'U3149', 'U2501', 'U2542', 'U6155', 'U4348', 'U4941']",0.77
U3912,Carol Johnson MD,40,"Mumbai, India","['Workshops', 'Art', 'Tech']","['E0001', 'E0001', 'E0001', 'E0001', 'E0001', 'E0001', 'E0020', 'E0020', 'E0020', 'E0048', 'E0048', 'E0137', 'E0188', 'E0197', 'E0207', 'E0207', 'E0232', 'E0232', 'E0242', 'E0303', 'E0303', 'E0346', 'E0359', 'E0363', 'E0378', 'E0421', 'E0436', 'E0436', 'E0448', 'E0448', 'E0448', 'E0452', 'E0452', 'E0452', 'E0452', 'E0452']","['U1104', 'U5521', 'U5814', 'U0821', 'U4834', 'U6618', 'U1040', 'U6049', 'U1259', 'U4995', 'U5244', 'U2827', 'U4846', 'U1219', 'U5138', 'U1637', 'U3225', 'U4788']",0.51
U3913,Eddie Johnston,37,"New York, United States","['Art', 'Workshops']","['E0040', 'E0058', 'E0083', 'E0091', 'E0127', 'E0161', 'E0161', 'E0204', 'E0204', 'E0216', 'E0216', 'E0216', 'E0216', 'E0221', 'E0222', 'E0222', 'E0234', 'E0234', 'E0234', 'E0234', 'E0240', 'E0241', 'E0251', 'E0251', 'E0266', 'E0305', 'E0324', 'E0345', 'E0367', 'E0367', 'E0425', 'E0425', 'E0429', 'E0430', 'E0447', 'E0473', 'E0473']","['U1289', 'U0586', 'U2925', 'U1483', 'U0233', 'U6651', 'U3987', 'U6282', 'U2466', 'U0288']",0.02
U3914,Sarah Friedman,24,"Singapore, Singapore","['Sports', 'Music', 'Food']","['E0010', 'E0088', 'E0148', 'E0165', 'E0165', 'E0165', 'E0165', 'E0165', 'E0186', 'E0186', 'E0187', 'E0193', 'E0193', 'E0193', 'E0285', 'E0285', 'E0285', 'E0334', 'E0375', 'E0375', 'E0375', 'E0407', 'E0407', 'E0407', 'E0498', 'E0498', 'E0498', 'E0498']","['U0949', 'U3710', 'U6089', 'U3852', 'U2679', 'U4002', 'U2799', 'U0144', 'U3957', 'U4370', 'U4259', 'U0598', 'U4046']",0.41
U3915,Michael Rodriguez,23,"Paris, France",['Literature'],"['E0021', 'E0069', 'E0085', 'E0085', 'E0089', 'E0089', 'E0089', 'E0089', 'E0102', 'E0102', 'E0172', 'E0178', 'E0255', 'E0255', 'E0291', 'E0291', 'E0294', 'E0294', 'E0294', 'E0318', 'E0318', 'E0435']","['U2190', 'U5525', 'U0895', 'U0737', 'U1588']",0.02
U3916,Jeff Clements,54,"Singapore, Singapore",['Art'],"['E0009', 'E0028', 'E0078', 'E0088', 'E0088', 'E0088', 'E0142', 'E0142', 'E0166', 'E0193', 'E0193', 'E0193', 'E0232', 'E0307', 'E0307', 'E0334', 'E0334', 'E0334', 'E0334', 'E0334', 'E0337', 'E0441', 'E0487', 'E0498', 'E0498']","['U3617', 'U6674', 'U2306', 'U4314', 'U3897', 'U5253', 'U5175', 'U4493', 'U2768', 'U5044', 'U0939']",0.56
U3917,Daniel Mason,19,"Mexico City, Mexico",['Comedy'],"['E0037', 'E0044', 'E0044', 'E0044', 'E0046', 'E0046', 'E0059', 'E0067', 'E0080', 'E0080', 'E0089', 'E0089', 'E0093', 'E0135', 'E0135', 'E0175', 'E0189', 'E0242', 'E0242', 'E0242', 'E0287', 'E0353', 'E0353', 'E0364', 'E0467', 'E0467', 'E0478', 'E0478', 'E0492', 'E0492', 'E0492', 'E0494', 'E0494']","['U6731', 'U3637', 'U5549', 'U3405', 'U4162', 'U1036', 'U5970', 'U5781', 'U0227', 'U6337', 'U5840', 'U2341', 'U3514', 'U0240']",0.31
U3918,Kelly Koch,41,"Seoul, South Korea","['Theater', 'Art']","['E0114', 'E0122', 'E0122', 'E0184', 'E0184', 'E0184', 'E0194', 'E0226', 'E0226', 'E0234', 'E0234', 'E0234', 'E0260', 'E0260', 'E0260', 'E0268', 'E0268', 'E0283', 'E0295', 'E0326', 'E0326', 'E0326', 'E0361', 'E0382', 'E0412', 'E0412', 'E0417', 'E0437', 'E0437', 'E0437', 'E0437', 'E0437', 'E0485', 'E0485']","['U3294', 'U5088', 'U3532', 'U5063', 'U6825', 'U5764', 'U2688', 'U6988', 'U3867', 'U1561', 'U4428', 'U2328', 'U3842', 'U4771', 'U3067', 'U2854', 'U0881', 'U4149', 'U0229']",0.57
U3919,Lydia Mathews,31,"Bangkok, Thailand",['Literature'],"['E0006', 'E0069', 'E0069', 'E0070', 'E0073', 'E0073', 'E0100', 'E0100', 'E0106', 'E0121', 'E0121', 'E0154', 'E0154', 'E0185', 'E0185', 'E0185', 'E0185', 'E0212', 'E0212', 'E0212', 'E0269', 'E0278', 'E0278', 'E0326', 'E0423', 'E0423', 'E0423', 'E0438', 'E0438', 'E0438', 'E0454', 'E0454', 'E0463', 'E0471', 'E0471']","['U6339', 'U2735', 'U0570', 'U5448', 'U0088', 'U5023', 'U5221', 'U1770', 'U2270', 'U6811', 'U6079', 'U1345', 'U0471']",0.23
U3920,William Abbott,52,"Bangkok, Thailand",['Workshops'],"['E0073', 'E0073', 'E0114', 'E0114', 'E0114', 'E0121', 'E0151', 'E0151', 'E0151', 'E0151', 'E0154', 'E0154', 'E0203', 'E0203', 'E0203', 'E0212', 'E0269', 'E0269', 'E0269', 'E0269', 'E0269', 'E0269', 'E0278', 'E0304', 'E0329', 'E0329', 'E0329', 'E0329', 'E0329', 'E0338', 'E0360', 'E0423', 'E0434', 'E0434', 'E0434', 'E0438', 'E0471', 'E0485']","['U5210', 'U0416', 'U2604', 'U2620', 'U5611', 'U1844', 'U6763', 'U4237', 'U4542', 'U6595', 'U2131', 'U4621', 'U4243', 'U0608', 'U1892', 'U3616', 'U5954', 'U6017']",0.64
U3921,Amanda Douglas,55,"Madrid, Spain","['Art', 'Workshops']","['E0015', 'E0015', 'E0015', 'E0097', 'E0097', 'E0097', 'E0097', 'E0143', 'E0143', 'E0143', 'E0184', 'E0184', 'E0218', 'E0218', 'E0243', 'E0247', 'E0254', 'E0284', 'E0284', 'E0317', 'E0317', 'E0317', 'E0322', 'E0361', 'E0361', 'E0361', 'E0365', 'E0385', 'E0385', 'E0385', 'E0394', 'E0441', 'E0441', 'E0469', 'E0469', 'E0469', 'E0469', 'E0500']","['U1679', 'U5578', 'U4124', 'U4926', 'U6522', 'U6464', 'U4041', 'U6829', 'U6399', 'U5460', 'U4170', 'U0144', 'U5216', 'U2892', 'U5842', 'U6471', 'U0595']",0.36
U3922,David Shaffer,64,"Shanghai, China","['Food', 'Film', 'Music']","['E0022', 'E0038', 'E0038', 'E0053', 'E0053', 'E0095', 'E0109', 'E0142', 'E0142', 'E0142', 'E0142', 'E0205', 'E0205', 'E0226', 'E0226', 'E0250', 'E0260', 'E0260', 'E0260', 'E0302', 'E0336', 'E0336', 'E0337', 'E0394', 'E0394', 'E0409', 'E0421', 'E0421']","['U1995', 'U1273', 'U4431', 'U4981', 'U5570', 'U1884', 'U6889', 'U4153', 'U5594', 'U3461', 'U3506', 'U1862', 'U0469', 'U0917', 'U2150', 'U2284', 'U3748', 'U6409']",0.12
U3923,Michael Sandoval,27,"Istanbul, Turkey",['Comedy'],"['E0004', 'E0004', 'E0007', 'E0007', 'E0007', 'E0040', 'E0045', 'E0062', 'E0062', 'E0067', 'E0079', 'E0079', 'E0079', 'E0111', 'E0136', 'E0136', 'E0136', 'E0198', 'E0198', 'E0198', 'E0215', 'E0234', 'E0234', 'E0234', 'E0234', 'E0329', 'E0329', 'E0335', 'E0335', 'E0381', 'E0386', 'E0386', 'E0386', 'E0386', 'E0386', 'E0394', 'E0394', 'E0394', 'E0415', 'E0415', 'E0449', 'E0449', 'E0462', 'E0462', 'E0468', 'E0468', 'E0486']","['U4692', 'U3307', 'U3621', 'U4553', 'U3567', 'U5446', 'U1434', 'U0569', 'U3641']",0.01
U3924,Gregory Roach,51,"São Paulo, Brazil",['Sports'],"['E0028', 'E0028', 'E0028', 'E0076', 'E0108', 'E0114', 'E0200', 'E0217', 'E0217', 'E0217', 'E0217', 'E0238', 'E0238', 'E0238', 'E0275', 'E0292', 'E0292', 'E0337', 'E0337', 'E0391', 'E0410', 'E0413', 'E0413', 'E0413']","['U6806', 'U0302', 'U4973', 'U2014', 'U5477', 'U0651', 'U6606', 'U6240', 'U1054', 'U1843', 'U5474', 'U1872', 'U4295', 'U3761']",0.76
U3925,Willie Martin,57,"Los Angeles, United States","['Food', 'Theater', 'Tech']","['E0022', 'E0022', 'E0039', 'E0055', 'E0055', 'E0077', 'E0078', 'E0078', 'E0103', 'E0103', 'E0138', 'E0169', 'E0169', 'E0179', 'E0236', 'E0243', 'E0251', 'E0251', 'E0251', 'E0265', 'E0345', 'E0398', 'E0428', 'E0428', 'E0445', 'E0445', 'E0463', 'E0463', 'E0464', 'E0464', 'E0464', 'E0464', 'E0484']","['U3383', 'U5150', 'U0533', 'U0938', 'U5587', 'U5935', 'U1281', 'U1241', 'U2738', 'U2190', 'U2466', 'U3631', 'U5857']",0.64
U3926,Patrick Snyder,21,"Singapore, Singapore","['Food', 'Sports', 'Film']","['E0033', 'E0033', 'E0071', 'E0078', 'E0137', 'E0137', 'E0153', 'E0165', 'E0165', 'E0186', 'E0186', 'E0207', 'E0207', 'E0217', 'E0217', 'E0285', 'E0298', 'E0298', 'E0298', 'E0334', 'E0343', 'E0343', 'E0343', 'E0343', 'E0395', 'E0454', 'E0454', 'E0459', 'E0486', 'E0486', 'E0488', 'E0496', 'E0496', 'E0496', 'E0496']","['U1383', 'U2629', 'U6623', 'U0850', 'U6620', 'U0393', 'U6752', 'U4498', 'U4980', 'U5825', 'U3160', 'U3813', 'U1384', 'U4132']",0.59
U3927,Kimberly Donaldson,39,"Bangkok, Thailand",['Art'],"['E0006', 'E0006', 'E0006', 'E0008', 'E0026', 'E0027', 'E0185', 'E0185', 'E0255', 'E0255', 'E0261', 'E0274', 'E0274', 'E0331', 'E0338', 'E0338', 'E0338', 'E0360', 'E0360', 'E0360', 'E0423', 'E0435', 'E0463', 'E0463', 'E0463', 'E0463', 'E0463', 'E0485']","['U2718', 'U3652', 'U0119', 'U2107', 'U5492', 'U2115', 'U6943', 'U6557']",0.89
U3928,Heather Morton,56,"Madrid, Spain","['Literature', 'Music', 'Tech']","['E0002', 'E0015', 'E0143', 'E0174', 'E0190', 'E0190', 'E0246', 'E0247', 'E0306', 'E0345', 'E0345', 'E0385', 'E0385', 'E0411', 'E0411', 'E0469', 'E0469']","['U2277', 'U0262', 'U0882', 'U5125', 'U5387', 'U2628', 'U4712', 'U3106', 'U4240', 'U2706', 'U1006', 'U3968', 'U5840', 'U1205', 'U0222', 'U5582', 'U6598', 'U1088', 'U5913', 'U6199']",0.04
U3929,Christina Pittman,65,"Mumbai, India","['Tech', 'Literature']","['E0001', 'E0054', 'E0109', 'E0109', 'E0113', 'E0128', 'E0136', 'E0136', 'E0137', 'E0301', 'E0308', 'E0308', 'E0344', 'E0344', 'E0386', 'E0389', 'E0389', 'E0389', 'E0389', 'E0414', 'E0448']","['U5989', 'U1674', 'U4556', 'U1355', 'U0241', 'U0836', 'U4166', 'U2953', 'U6673', 'U5031', 'U0478', 'U5685', 'U0992', 'U2386', 'U2217']",0.92
U3930,Timothy Pierce,42,"Toronto, Canada","['Literature', 'Film', 'Food']","['E0041', 'E0107', 'E0107', 'E0127', 'E0127', 'E0131', 'E0131', 'E0157', 'E0157', 'E0157', 'E0215', 'E0215', 'E0215', 'E0231', 'E0231', 'E0270', 'E0291', 'E0353', 'E0372', 'E0390', 'E0390', 'E0397', 'E0397', 'E0397', 'E0397', 'E0409', 'E0433', 'E0480', 'E0480', 'E0480', 'E0480', 'E0480', 'E0480', 'E0494', 'E0497', 'E0497', 'E0497', 'E0497', 'E0497', 'E0497', 'E0681', 'E0681']","['U3817', 'U6493', 'U3980', 'U3214', 'U4204']",0.14
U3931,Brittany Gross,56,"Berlin, Germany","['Comedy', 'Sports']","['E0028', 'E0030', 'E0030', 'E0039', 'E0045', 'E0045', 'E0056', 'E0142', 'E0142', 'E0142', 'E0142', 'E0142', 'E0145', 'E0145', 'E0156', 'E0156', 'E0182', 'E0192', 'E0230', 'E0240', 'E0240', 'E0243', 'E0244', 'E0244', 'E0258', 'E0331', 'E0344', 'E0386', 'E0390', 'E0390', 'E0479']","['U0571', 'U1955', 'U1935', 'U1817', 'U3042']",0.01
U3932,Douglas Tanner,57,"São Paulo, Brazil","['Theater', 'Film']","['E0055', 'E0055', 'E0091', 'E0091', 'E0091', 'E0114', 'E0114', 'E0115', 'E0118', 'E0118', 'E0118', 'E0118', 'E0119', 'E0119', 'E0119', 'E0340', 'E0340', 'E0346', 'E0349', 'E0362', 'E0410', 'E0413', 'E0456', 'E0456']","['U4513', 'U2079', 'U6588', 'U2520', 'U6126', 'U6349', 'U4352', 'U2157', 'U2004', 'U1112', 'U3421', 'U6875', 'U2677', 'U5924', 'U4782', 'U6390', 'U5895', 'U6809', 'U5076']",0.04
U3933,Mary Ramsey,50,"Cape Town, South Africa","['Workshops', 'Food']","['E0047', 'E0047', 'E0047', 'E0090', 'E0090', 'E0092', 'E0106', 'E0122', 'E0122', 'E0138', 'E0157', 'E0164', 'E0194', 'E0195', 'E0195', 'E0195', 'E0196', 'E0196', 'E0243', 'E0301', 'E0301', 'E0301', 'E0424', 'E0424', 'E0424', 'E0485', 'E0485']","['U5368', 'U6660', 'U2601', 'U2325', 'U0920', 'U1532', 'U4359', 'U6506', 'U6759', 'U1852']",0.82
U3934,James Benson,57,"Mexico City, Mexico","['Comedy', 'Food', 'Film']","['E0037', 'E0037', 'E0042', 'E0042', 'E0042', 'E0042', 'E0042', 'E0042', 'E0042', 'E0059', 'E0061', 'E0061', 'E0067', 'E0080', 'E0093', 'E0093', 'E0104', 'E0124', 'E0124', 'E0126', 'E0132', 'E0175', 'E0175', 'E0175', 'E0175', 'E0175', 'E0224', 'E0229', 'E0229', 'E0244', 'E0245', 'E0245', 'E0245', 'E0245', 'E0256', 'E0269', 'E0287', 'E0287', 'E0317', 'E0392', 'E0409']","['U1312', 'U2745', 'U2583', 'U4465', 'U6575', 'U5505', 'U0982', 'U1897', 'U4608', 'U1360', 'U5102', 'U4609', 'U0192', 'U2370', 'U4705', 'U6133']",0.87
U3935,Kristina Valentine MD,51,"Mumbai, India",['Food'],"['E0001', 'E0048', 'E0099', 'E0099', 'E0137', 'E0244', 'E0297', 'E0297', 'E0297', 'E0297', 'E0299', 'E0311', 'E0311', 'E0371', 'E0371', 'E0371', 'E0386', 'E0388', 'E0462', 'E0462', 'E0482', 'E0482']","['U6721', 'U1830', 'U5865', 'U0500', 'U2574', 'U6258', 'U4151', 'U5937', 'U6996', 'U1085', 'U2619', 'U4821']",0.95
U3936,Neil Navarro,31,"Los Angeles, United States",['Sports'],"['E0024', 'E0024', 'E0055', 'E0158', 'E0158', 'E0213', 'E0213', 'E0213', 'E0221', 'E0221', 'E0221', 'E0221', 'E0221', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0227', 'E0272', 'E0272', 'E0272', 'E0272', 'E0272', 'E0376', 'E0404', 'E0428', 'E0428', 'E0428', 'E0464', 'E0495']","['U6600', 'U5390', 'U3030', 'U1679', 'U6107', 'U1813', 'U6001', 'U1639', 'U2072']",0.23
U3937,Chelsea Frey,28,"Berlin, Germany",['Film'],"['E0039', 'E0039', 'E0145', 'E0157', 'E0202', 'E0221', 'E0221', 'E0221', 'E0283', 'E0307', 'E0421', 'E0421', 'E0421', 'E0421', 'E0421', 'E0421', 'E0426']","['U5381', 'U6951', 'U5275', 'U0448', 'U6895', 'U6046', 'U3889', 'U4376', 'U2300', 'U5370', 'U6456', 'U0197', 'U0703', 'U4395', 'U0389', 'U1110', 'U2764', 'U0151', 'U0615', 'U1012']",0.25
U3938,Alexis Gonzalez,58,"Berlin, Germany","['Sports', 'Music']","['E0018', 'E0018', 'E0084', 'E0142', 'E0142', 'E0142', 'E0142', 'E0173', 'E0173', 'E0182', 'E0182', 'E0182', 'E0184', 'E0184', 'E0214', 'E0214', 'E0214', 'E0221', 'E0240', 'E0240', 'E0260', 'E0260', 'E0294', 'E0307', 'E0307', 'E0307', 'E0330', 'E0330', 'E0330', 'E0421', 'E0421', 'E0421', 'E0432', 'E0455', 'E0470', 'E0470', 'E0470']","['U4058', 'U1121', 'U5581', 'U4711', 'U3739', 'U5843', 'U6892']",0.5
